pcc,srcc,rmse,ssim,gene
0.8050483280998052,0.706124473817746,0.3705807804534137,0.6880975565872398,ALG5
0.11132681972779697,0.07337434485145461,0.17114701312926367,0.6447980651874029,ALPL
0.7113444306117898,0.6100789070161805,0.3359190691837811,0.5830701144964845,ALYREF
0.7807879512404255,0.7067660635496157,0.3793820412247896,0.6699227268684977,AMD1
0.6260510508682936,0.6142021870836727,0.3968346087109353,0.5348153617984268,AMIGO2
0.5623850943448138,0.465393444098856,0.26288960585602106,0.496858041902824,AMOT
0.6178389741685373,0.6229746372361792,0.4341582841698523,0.5570448832756176,AMOTL1
0.6772035039221634,0.6586899618134078,0.4317419528697202,0.5661981862395234,AMOTL2
0.6517531995470891,0.6355147518964921,0.38259365677343626,0.5757341067536617,AMPD2
0.5193104512117978,0.4932469467452557,0.3227699264267077,0.4431690018522861,AMPD3
0.1951814295131841,0.20181677176994026,0.18730326106032497,0.5874097182032791,AMPH
0.4870468522206878,0.43512433610393875,0.28429324054203153,0.4242652343763435,AMZ2
0.5089458486083611,0.4328656286929318,0.2488168944454903,0.4790466265601298,ANAPC1
0.7290410703899215,0.7150146326700347,0.49129144149195786,0.628479464709957,ANGPTL2
0.5192135951106788,0.42670127977972583,0.34544598989681036,0.41235750226171486,ANGPTL4
0.023392004541011924,0.032280924946764995,0.09771911981541331,0.8836111451195544,ANK1
0.602886362702065,0.531510280982192,0.3239023089134608,0.5031941189330293,ANK3
0.5889961833447739,0.5397152952294544,0.3296181786684495,0.4873664892562744,ANKRA2
0.9043686691197176,0.8626217105412606,0.4762044718649757,0.8402747459051545,ANKRD10
0.6157662889981136,0.596059192623882,0.37839193931395754,0.527577171314545,ANKRD13D
0.5057635326324059,0.46208857967467554,0.3155876803288035,0.41860005096960823,ANKRD26
0.21651776092868832,0.1792019949660295,0.16340082002234693,0.5704077224333569,ANKRD29
0.008729188870537651,0.029392237144219614,0.041456824132232464,0.9780085199978911,ANKRD34B
0.32876147506054715,0.32504724795653883,0.2643052723199228,0.35146464689709345,ANKRD37
0.024729703783502713,0.022813218876991195,0.049049061180681794,0.9668494698125476,ANKRD45
0.27375823903581814,0.24996797655733344,0.18430278705527325,0.46151379830882255,ANKRD46
0.46825588268449964,0.4689901015332164,0.3530690022182312,0.4040804467139677,ANKRD50
0.13718106718674888,0.13813046518397612,0.16295437445835034,0.6176626606724271,ANKRD6
0.6027688731686357,0.5556017961707559,0.3562252253567906,0.5043772264606321,ANKRD9
0.1755337511944193,0.16214341319580897,0.13585132218548654,0.6695398606872446,ANKS1B
0.6538584732414876,0.5359955678429218,0.291837670514222,0.5215128011227236,ANLN
0.5603449283983107,0.5393436260107584,0.3562497582351132,0.4704527150467808,ANO1
-0.008435206037921732,-0.012226163012740043,0.051589018060733405,0.9604663785442505,ANO3
0.17536595811019828,0.1736745368591535,0.1182059930855579,0.7090778750393748,ANO4
0.3904410433363638,0.3653777139054963,0.2560064606456691,0.4053290020831594,ANO8
0.5470087073497366,0.47855325652021286,0.32675511643505384,0.4478933950015032,ANPEP
0.8449366513283864,0.8258469884822895,0.4965048160741972,0.7692492566463096,ANTXR1
0.596231047428821,0.5956153444214944,0.5434272531746549,0.5134919256794204,ANXA1
0.9200459787843471,0.8848335089352923,0.5417470566687661,0.8643398115139732,ANXA2
0.7259598362014631,0.6276522252196439,0.36117441155435953,0.585587579882431,ANXA3
0.892769139104409,0.8001625759748674,0.44586448590303907,0.7949688502805708,ANXA4
0.8101081509587761,0.8102910341663515,0.5560611854444214,0.7324409480334948,ANXA5
0.7200246904762685,0.7222196561038715,0.5252748666747976,0.6517335648765663,ANXA6
0.6980098164894356,0.6491201658067809,0.4230322682966607,0.5756785466579247,ANXA7
0.6841032473204168,0.6045534839923677,0.33426948558186576,0.5664977985604323,AP1AR
0.74830706365804,0.6969852761941077,0.4310146470479707,0.6367861883068058,AP1B1
0.5278273379433661,0.49220580832751065,0.3289940655652828,0.4518221732152971,AP1G1
0.6027858710264691,0.5837827440413044,0.39955291572937135,0.517057729734104,AP1M1
0.7189574788271886,0.635200454105779,0.3738382742688902,0.5984880530515396,AP1S1
0.3403390226239384,0.34308472014926333,0.29955129445903744,0.3485370139762251,AP1S2
0.6245641211341445,0.5969390256056708,0.3963548608473899,0.540323027098632,AP2A2
0.5784424445440439,0.5089326151304593,0.31813769433225936,0.485717015532224,AP2B1
0.6425334782597706,0.6430743960560611,0.41728343217825226,0.5825466721977361,AP2M1
0.625748847965102,0.5984268442186005,0.38758512223426267,0.5495708954063182,AP2S1
0.7043306504591385,0.6623426014494359,0.38245669197669274,0.6049967236354212,AP3B1
0.004351944504262172,-0.002965546718414881,0.08383979106475394,0.9152052744203737,AP3B2
0.5937049226823725,0.5106247995656548,0.3156703467888866,0.48615351839873694,AP3M1
0.278291184055873,0.25982846374347623,0.19512372430766825,0.4477710568849599,AP3M2
,,0.007028254135230928,0.9978049991298854,AP3S1
0.007377919195676059,0.03487906686175178,0.09926700657550064,0.8798922492508824,APBA1
0.32190085973837723,0.29465797139852956,0.190477599938995,0.5656491743919869,APBA2
0.24550762046582386,0.2526994300196403,0.24128328234613663,0.3324355683287501,APBB1
0.7832981328533201,0.7080418150070572,0.3983593471397664,0.6707699641657645,APEH
0.8375401377790386,0.7768518935929194,0.4554004101005453,0.7392745143273727,APEX1
0.7530651966593074,0.7142961744040941,0.4354984444690082,0.6506410582038571,API5
0.36417917169050773,0.2641631572484386,0.18073705281321623,0.6827206683642778,APLN
0.6817358040411009,0.6513391877981194,0.4001058356520009,0.5953394185355684,APMAP
0.40226739090126584,0.37675025823392044,0.26607755368681185,0.47835721985165525,APOC1
0.3443472417023462,0.29881048486893563,0.6032427075020752,0.2583438256378275,APOD
0.6338328964675963,0.643327604022119,0.7037854589537397,0.5255360585318567,APOE
0.28449345496716644,0.23292025694932064,0.15142127885623388,0.6273731526846149,APOO
0.6052876660999488,0.571728786174434,0.39197089076101954,0.502923688711567,APPL1
0.7403727304819668,0.6665622901072321,0.3758328646229079,0.6250664907283142,APPL2
0.8174554998659523,0.7481027059667061,0.44336208056998155,0.7143258391722298,APRT
0.5908150691327189,0.5317022962085123,0.33792763435675766,0.48285265514433773,APTX
0.6243422358519706,0.6311004063860546,0.7902166027987748,0.5186093536619463,AQP1
-0.015352870692226551,-0.008423597792336776,0.11574571114260869,0.8426711100071935,AR
0.7360824448006644,0.7023152136985272,0.40976449331703685,0.6446276466892884,ARAF
0.3532016990088137,0.3216395061601257,0.21555940037913035,0.448679010462641,ARAP2
0.5962127505669764,0.5499262609997296,0.323883929350743,0.5062851515120664,AREL1
0.8407739467967841,0.8181357085749416,0.4623150043118031,0.780754231257581,ARF1
0.593523851966333,0.5620808472588801,0.3725663930494042,0.5101750765697178,ARF3
0.648944052589728,0.625630513654282,0.41322733666249,0.567735828048328,ARF4
0.6990879307721967,0.6684910410036112,0.42253462121968755,0.6048672140830792,ARF5
0.7081293499497833,0.6777918477216973,0.419419968975494,0.6123852216357394,ARF6
0.6619312289041259,0.662164641990246,0.41883514307336717,0.5951597809721169,ARFGAP3
0.6473063983426378,0.6032152772539112,0.36737240538795496,0.5526950337999692,ARFGEF1
0.8618891598092498,0.7728709557818085,0.3977543827824837,0.7488614335543804,ARFGEF2
0.597363953164402,0.5454732358303077,0.25271914346305113,0.5466217483402978,ARFGEF3
0.7604109859232063,0.697899257614563,0.3816080608550686,0.655804111908423,ARFIP2
